BARCODE000004-1	BARCODE000015-1	6
BARCODE000004-1	BARCODE000017-1	18
BARCODE000004-1	BARCODE000019-1	2
BARCODE000004-1	BARCODE000021-1	21
BARCODE000004-1	BARCODE000022-1	4
BARCODE000004-1	BARCODE000023-1	14
BARCODE000004-1	BARCODE000024-1	27
BARCODE000004-1	BARCODE000026-1	9
BARCODE000004-1	BARCODE000030-1	4
BARCODE000004-1	BARCODE000033-1	36
BARCODE000004-1	BARCODE000034-1	12
BARCODE000004-1	BARCODE000035-1	15
BARCODE000004-1	BARCODE000036-1	2
BARCODE000004-1	BARCODE000037-1	20
BARCODE000004-1	BARCODE000042-1	15
BARCODE000004-1	BARCODE000043-1	23
BARCODE000004-1	BARCODE000044-1	7
BARCODE000004-1	BARCODE000045-1	33
BARCODE000004-1	BARCODE000049-1	4
BARCODE000005-1	BARCODE000009-1	6
BARCODE000005-1	BARCODE000011-1	7
BARCODE000005-1	BARCODE000012-1	28
BARCODE000005-1	BARCODE000013-1	6
BARCODE000005-1	BARCODE000015-1	14
BARCODE000005-1	BARCODE000017-1	17
BARCODE000005-1	BARCODE000021-1	14
BARCODE000005-1	BARCODE000022-1	3
BARCODE000005-1	BARCODE000023-1	25
BARCODE000005-1	BARCODE000024-1	27
BARCODE000005-1	BARCODE000029-1	8
BARCODE000005-1	BARCODE000030-1	22
BARCODE000005-1	BARCODE000032-1	9
BARCODE000005-1	BARCODE000033-1	6
BARCODE000005-1	BARCODE000037-1	2
BARCODE000005-1	BARCODE000038-1	14
BARCODE000005-1	BARCODE000039-1	3
BARCODE000005-1	BARCODE000040-1	16
BARCODE000005-1	BARCODE000042-1	9
BARCODE000005-1	BARCODE000046-1	2
BARCODE000005-1	BARCODE000049-1	10
BARCODE000006-1	BARCODE000008-1	3
BARCODE000006-1	BARCODE000009-1	5
BARCODE000006-1	BARCODE000010-1	10
BARCODE000006-1	BARCODE000013-1	30
BARCODE000006-1	BARCODE000015-1	12
BARCODE000006-1	BARCODE000018-1	4
BARCODE000006-1	BARCODE000022-1	2
BARCODE000006-1	BARCODE000025-1	8
BARCODE000006-1	BARCODE000027-1	15
BARCODE000006-1	BARCODE000028-1	18
BARCODE000006-1	BARCODE000029-1	3
BARCODE000006-1	BARCODE000032-1	18
BARCODE000006-1	BARCODE000038-1	22
BARCODE000006-1	BARCODE000039-1	3
BARCODE000006-1	BARCODE000040-1	15
BARCODE000006-1	BARCODE000041-1	8
BARCODE000006-1	BARCODE000043-1	29
BARCODE000006-1	BARCODE000045-1	7
BARCODE000006-1	BARCODE000047-1	22
BARCODE000006-1	BARCODE000048-1	8
BARCODE000007-1	BARCODE000010-1	27
BARCODE000007-1	BARCODE000015-1	15
BARCODE000007-1	BARCODE000016-1	24
BARCODE000007-1	BARCODE000018-1	5
BARCODE000007-1	BARCODE000020-1	10
BARCODE000007-1	BARCODE000021-1	18
BARCODE000007-1	BARCODE000023-1	10
BARCODE000007-1	BARCODE000024-1	16
BARCODE000007-1	BARCODE000026-1	5
BARCODE000007-1	BARCODE000027-1	9
BARCODE000007-1	BARCODE000028-1	6
BARCODE000007-1	BARCODE000030-1	11
BARCODE000007-1	BARCODE000033-1	12
BARCODE000007-1	BARCODE000034-1	3
BARCODE000007-1	BARCODE000035-1	9
BARCODE000007-1	BARCODE000036-1	7
BARCODE000007-1	BARCODE000037-1	12
BARCODE000007-1	BARCODE000039-1	8
BARCODE000007-1	BARCODE000041-1	18
BARCODE000007-1	BARCODE000042-1	7
BARCODE000007-1	BARCODE000044-1	2
BARCODE000007-1	BARCODE000045-1	5
BARCODE000007-1	BARCODE000046-1	13
BARCODE000007-1	BARCODE000047-1	12
BARCODE000007-1	BARCODE000049-1	10
BARCODE000008-1	BARCODE000009-1	15
BARCODE000008-1	BARCODE000012-1	3
BARCODE000008-1	BARCODE000015-1	11
BARCODE000008-1	BARCODE000017-1	16
BARCODE000008-1	BARCODE000022-1	15
BARCODE000008-1	BARCODE000024-1	17
BARCODE000008-1	BARCODE000027-1	22
BARCODE000008-1	BARCODE000030-1	18
BARCODE000008-1	BARCODE000032-1	12
BARCODE000008-1	BARCODE000035-1	16
BARCODE000008-1	BARCODE000039-1	18
BARCODE000008-1	BARCODE000040-1	7
BARCODE000008-1	BARCODE000043-1	6
BARCODE000008-1	BARCODE000044-1	14
BARCODE000008-1	BARCODE000046-1	2
BARCODE000008-1	BARCODE000049-1	9
BARCODE000009-1	BARCODE000010-1	15
BARCODE000009-1	BARCODE000011-1	7
BARCODE000009-1	BARCODE000012-1	5
BARCODE000009-1	BARCODE000013-1	9
BARCODE000009-1	BARCODE000015-1	2
BARCODE000009-1	BARCODE000016-1	23
BARCODE000009-1	BARCODE000017-1	12
BARCODE000009-1	BARCODE000018-1	12
BARCODE000009-1	BARCODE000020-1	8
BARCODE000009-1	BARCODE000021-1	15
BARCODE000009-1	BARCODE000022-1	15
BARCODE000009-1	BARCODE000023-1	27
BARCODE000009-1	BARCODE000024-1	34
BARCODE000009-1	BARCODE000030-1	7
BARCODE000009-1	BARCODE000032-1	29
BARCODE000009-1	BARCODE000034-1	6
BARCODE000009-1	BARCODE000038-1	30
BARCODE000009-1	BARCODE000039-1	43
BARCODE000009-1	BARCODE000043-1	24
BARCODE000009-1	BARCODE000045-1	21
BARCODE000009-1	BARCODE000046-1	36
BARCODE000009-1	BARCODE000047-1	23
BARCODE000009-1	BARCODE000048-1	24
BARCODE000010-1	BARCODE000012-1	24
BARCODE000010-1	BARCODE000013-1	5
BARCODE000010-1	BARCODE000014-1	7
BARCODE000010-1	BARCODE000015-1	13
BARCODE000010-1	BARCODE000016-1	22
BARCODE000010-1	BARCODE000018-1	11
BARCODE000010-1	BARCODE000019-1	47
BARCODE000010-1	BARCODE000020-1	18
BARCODE000010-1	BARCODE000023-1	5
BARCODE000010-1	BARCODE000024-1	15
BARCODE000010-1	BARCODE000025-1	15
BARCODE000010-1	BARCODE000026-1	10
BARCODE000010-1	BARCODE000027-1	4
BARCODE000010-1	BARCODE000034-1	13
BARCODE000010-1	BARCODE000037-1	4
BARCODE000010-1	BARCODE000039-1	11
BARCODE000010-1	BARCODE000040-1	38
BARCODE000010-1	BARCODE000041-1	9
BARCODE000010-1	BARCODE000044-1	25
BARCODE000010-1	BARCODE000046-1	11
BARCODE000010-1	BARCODE000048-1	40
BARCODE000010-1	BARCODE000049-1	3
BARCODE000011-1	BARCODE000014-1	42
BARCODE000011-1	BARCODE000015-1	17
BARCODE000011-1	BARCODE000016-1	8
BARCODE000011-1	BARCODE000019-1	20
BARCODE000011-1	BARCODE000021-1	17
BARCODE000011-1	BARCODE000022-1	14
BARCODE000011-1	BARCODE000023-1	4
BARCODE000011-1	BARCODE000024-1	22
BARCODE000011-1	BARCODE000025-1	2
BARCODE000011-1	BARCODE000026-1	11
BARCODE000011-1	BARCODE000027-1	30
BARCODE000011-1	BARCODE000028-1	10
BARCODE000011-1	BARCODE000029-1	2
BARCODE000011-1	BARCODE000030-1	26
BARCODE000011-1	BARCODE000032-1	20
BARCODE000011-1	BARCODE000033-1	13
BARCODE000011-1	BARCODE000035-1	22
BARCODE000011-1	BARCODE000037-1	17
BARCODE000011-1	BARCODE000038-1	4
BARCODE000011-1	BARCODE000040-1	2
BARCODE000011-1	BARCODE000042-1	45
BARCODE000011-1	BARCODE000043-1	5
BARCODE000011-1	BARCODE000044-1	17
BARCODE000011-1	BARCODE000047-1	32
BARCODE000011-1	BARCODE000048-1	15
BARCODE000011-1	BARCODE000049-1	22
BARCODE000011-1	BARCODE000050-1	3
BARCODE000012-1	BARCODE000013-1	15
BARCODE000012-1	BARCODE000017-1	18
BARCODE000012-1	BARCODE000018-1	8
BARCODE000012-1	BARCODE000019-1	14
BARCODE000012-1	BARCODE000021-1	19
BARCODE000012-1	BARCODE000022-1	14
BARCODE000012-1	BARCODE000025-1	13
BARCODE000012-1	BARCODE000026-1	16
BARCODE000012-1	BARCODE000029-1	24
BARCODE000012-1	BARCODE000030-1	20
BARCODE000012-1	BARCODE000031-1	6
BARCODE000012-1	BARCODE000032-1	6
BARCODE000012-1	BARCODE000035-1	5
BARCODE000012-1	BARCODE000036-1	6
BARCODE000012-1	BARCODE000037-1	13
BARCODE000012-1	BARCODE000039-1	37
BARCODE000012-1	BARCODE000040-1	28
BARCODE000012-1	BARCODE000042-1	20
BARCODE000012-1	BARCODE000043-1	11
BARCODE000012-1	BARCODE000044-1	21
BARCODE000012-1	BARCODE000045-1	10
BARCODE000012-1	BARCODE000046-1	2
BARCODE000012-1	BARCODE000047-1	21
BARCODE000012-1	BARCODE000049-1	17
BARCODE000013-1	BARCODE000014-1	4
BARCODE000013-1	BARCODE000015-1	12
BARCODE000013-1	BARCODE000017-1	5
BARCODE000013-1	BARCODE000018-1	13
BARCODE000013-1	BARCODE000019-1	3
BARCODE000013-1	BARCODE000020-1	26
BARCODE000013-1	BARCODE000022-1	9
BARCODE000013-1	BARCODE000023-1	19
BARCODE000013-1	BARCODE000026-1	2
BARCODE000013-1	BARCODE000029-1	4
BARCODE000013-1	BARCODE000030-1	11
BARCODE000013-1	BARCODE000031-1	8
BARCODE000013-1	BARCODE000033-1	13
BARCODE000013-1	BARCODE000035-1	4
BARCODE000013-1	BARCODE000036-1	11
BARCODE000013-1	BARCODE000037-1	6
BARCODE000013-1	BARCODE000038-1	19
BARCODE000013-1	BARCODE000041-1	16
BARCODE000013-1	BARCODE000042-1	9
BARCODE000013-1	BARCODE000043-1	38
BARCODE000013-1	BARCODE000044-1	10
BARCODE000013-1	BARCODE000045-1	22
BARCODE000013-1	BARCODE000047-1	14
BARCODE000013-1	BARCODE000050-1	8
BARCODE000014-1	BARCODE000019-1	11
BARCODE000014-1	BARCODE000021-1	22
BARCODE000014-1	BARCODE000025-1	9
BARCODE000014-1	BARCODE000026-1	12
BARCODE000014-1	BARCODE000027-1	2
BARCODE000014-1	BARCODE000030-1	12
BARCODE000014-1	BARCODE000032-1	20
BARCODE000014-1	BARCODE000033-1	5
BARCODE000014-1	BARCODE000035-1	8
BARCODE000014-1	BARCODE000038-1	44
BARCODE000014-1	BARCODE000039-1	11
BARCODE000014-1	BARCODE000040-1	8
BARCODE000014-1	BARCODE000041-1	5
BARCODE000014-1	BARCODE000043-1	3
BARCODE000014-1	BARCODE000045-1	21
BARCODE000014-1	BARCODE000046-1	25
BARCODE000014-1	BARCODE000047-1	7
BARCODE000014-1	BARCODE000049-1	2
BARCODE000015-1	BARCODE000017-1	20
BARCODE000015-1	BARCODE000019-1	6
BARCODE000015-1	BARCODE000021-1	4
BARCODE000015-1	BARCODE000022-1	29
BARCODE000015-1	BARCODE000027-1	28
BARCODE000015-1	BARCODE000029-1	24
BARCODE000015-1	BARCODE000030-1	7
BARCODE000015-1	BARCODE000032-1	6
BARCODE000015-1	BARCODE000033-1	12
BARCODE000015-1	BARCODE000034-1	28
BARCODE000015-1	BARCODE000039-1	7
BARCODE000015-1	BARCODE000042-1	18
BARCODE000015-1	BARCODE000046-1	6
BARCODE000015-1	BARCODE000047-1	32
BARCODE000015-1	BARCODE000048-1	2
BARCODE000015-1	BARCODE000049-1	8
BARCODE000016-1	BARCODE000020-1	8
BARCODE000016-1	BARCODE000022-1	2
BARCODE000016-1	BARCODE000025-1	15
BARCODE000016-1	BARCODE000026-1	10
BARCODE000016-1	BARCODE000027-1	17
BARCODE000016-1	BARCODE000028-1	4
BARCODE000016-1	BARCODE000029-1	9
BARCODE000016-1	BARCODE000030-1	12
BARCODE000016-1	BARCODE000031-1	24
BARCODE000016-1	BARCODE000035-1	3
BARCODE000016-1	BARCODE000038-1	8
BARCODE000016-1	BARCODE000041-1	20
BARCODE000016-1	BARCODE000048-1	35
BARCODE000017-1	BARCODE000018-1	11
BARCODE000017-1	BARCODE000019-1	26
BARCODE000017-1	BARCODE000021-1	2
BARCODE000017-1	BARCODE000022-1	12
BARCODE000017-1	BARCODE000023-1	18
BARCODE000017-1	BARCODE000024-1	5
BARCODE000017-1	BARCODE000028-1	4
BARCODE000017-1	BARCODE000029-1	9
BARCODE000017-1	BARCODE000030-1	34
BARCODE000017-1	BARCODE000031-1	19
BARCODE000017-1	BARCODE000032-1	18
BARCODE000017-1	BARCODE000034-1	17
BARCODE000017-1	BARCODE000035-1	15
BARCODE000017-1	BARCODE000038-1	9
BARCODE000017-1	BARCODE000040-1	23
BARCODE000017-1	BARCODE000043-1	10
BARCODE000017-1	BARCODE000045-1	13
BARCODE000017-1	BARCODE000046-1	13
BARCODE000017-1	BARCODE000050-1	4
BARCODE000018-1	BARCODE000020-1	27
BARCODE000018-1	BARCODE000022-1	6
BARCODE000018-1	BARCODE000025-1	28
BARCODE000018-1	BARCODE000026-1	21
BARCODE000018-1	BARCODE000027-1	7
BARCODE000018-1	BARCODE000028-1	16
BARCODE000018-1	BARCODE000031-1	4
BARCODE000018-1	BARCODE000034-1	17
BARCODE000018-1	BARCODE000036-1	18
BARCODE000018-1	BARCODE000039-1	2
BARCODE000018-1	BARCODE000044-1	5
BARCODE000018-1	BARCODE000045-1	22
BARCODE000018-1	BARCODE000048-1	12
BARCODE000019-1	BARCODE000020-1	8
BARCODE000019-1	BARCODE000021-1	11
BARCODE000019-1	BARCODE000022-1	4
BARCODE000019-1	BARCODE000023-1	18
BARCODE000019-1	BARCODE000026-1	3
BARCODE000019-1	BARCODE000030-1	14
BARCODE000019-1	BARCODE000031-1	4
BARCODE000019-1	BARCODE000032-1	18
BARCODE000019-1	BARCODE000033-1	4
BARCODE000019-1	BARCODE000034-1	2
BARCODE000019-1	BARCODE000035-1	4
BARCODE000019-1	BARCODE000036-1	11
BARCODE000019-1	BARCODE000038-1	3
BARCODE000019-1	BARCODE000039-1	8
BARCODE000019-1	BARCODE000040-1	7
BARCODE000019-1	BARCODE000042-1	14
BARCODE000019-1	BARCODE000044-1	7
BARCODE000019-1	BARCODE000045-1	14
BARCODE000020-1	BARCODE000025-1	50
BARCODE000020-1	BARCODE000027-1	17
BARCODE000020-1	BARCODE000028-1	5
BARCODE000020-1	BARCODE000030-1	7
BARCODE000020-1	BARCODE000037-1	26
BARCODE000020-1	BARCODE000045-1	36
BARCODE000020-1	BARCODE000049-1	12
BARCODE000020-1	BARCODE000050-1	5
BARCODE000021-1	BARCODE000034-1	16
BARCODE000021-1	BARCODE000038-1	2
BARCODE000021-1	BARCODE000039-1	8
BARCODE000021-1	BARCODE000042-1	22
BARCODE000021-1	BARCODE000045-1	4
BARCODE000021-1	BARCODE000046-1	4
BARCODE000022-1	BARCODE000027-1	6
BARCODE000022-1	BARCODE000028-1	3
BARCODE000022-1	BARCODE000029-1	25
BARCODE000022-1	BARCODE000030-1	45
BARCODE000022-1	BARCODE000032-1	28
BARCODE000022-1	BARCODE000035-1	8
BARCODE000022-1	BARCODE000037-1	12
BARCODE000022-1	BARCODE000045-1	43
BARCODE000022-1	BARCODE000047-1	2
BARCODE000022-1	BARCODE000049-1	8
BARCODE000022-1	BARCODE000050-1	14
BARCODE000023-1	BARCODE000024-1	7
BARCODE000023-1	BARCODE000026-1	27
BARCODE000023-1	BARCODE000030-1	12
BARCODE000023-1	BARCODE000032-1	3
BARCODE000023-1	BARCODE000033-1	7
BARCODE000023-1	BARCODE000034-1	33
BARCODE000023-1	BARCODE000038-1	11
BARCODE000023-1	BARCODE000039-1	3
BARCODE000023-1	BARCODE000040-1	2
BARCODE000023-1	BARCODE000044-1	23
BARCODE000023-1	BARCODE000049-1	21
BARCODE000024-1	BARCODE000027-1	2
BARCODE000024-1	BARCODE000030-1	15
BARCODE000024-1	BARCODE000031-1	16
BARCODE000024-1	BARCODE000032-1	4
BARCODE000024-1	BARCODE000033-1	28
BARCODE000024-1	BARCODE000035-1	13
BARCODE000024-1	BARCODE000036-1	2
BARCODE000024-1	BARCODE000039-1	29
BARCODE000024-1	BARCODE000040-1	24
BARCODE000024-1	BARCODE000043-1	5
BARCODE000024-1	BARCODE000044-1	12
BARCODE000024-1	BARCODE000046-1	12
BARCODE000024-1	BARCODE000047-1	22
BARCODE000024-1	BARCODE000049-1	9
BARCODE000024-1	BARCODE000050-1	21
BARCODE000025-1	BARCODE000026-1	11
BARCODE000025-1	BARCODE000027-1	38
BARCODE000025-1	BARCODE000028-1	7
BARCODE000025-1	BARCODE000031-1	6
BARCODE000025-1	BARCODE000035-1	9
BARCODE000025-1	BARCODE000037-1	23
BARCODE000025-1	BARCODE000038-1	33
BARCODE000025-1	BARCODE000043-1	3
BARCODE000025-1	BARCODE000044-1	8
BARCODE000025-1	BARCODE000047-1	2
BARCODE000025-1	BARCODE000048-1	29
BARCODE000025-1	BARCODE000049-1	17
BARCODE000025-1	BARCODE000050-1	7
BARCODE000026-1	BARCODE000027-1	9
BARCODE000026-1	BARCODE000028-1	3
BARCODE000026-1	BARCODE000034-1	7
BARCODE000026-1	BARCODE000037-1	7
BARCODE000026-1	BARCODE000041-1	16
BARCODE000026-1	BARCODE000047-1	5
BARCODE000026-1	BARCODE000049-1	34
BARCODE000027-1	BARCODE000028-1	3
BARCODE000027-1	BARCODE000029-1	13
BARCODE000027-1	BARCODE000035-1	8
BARCODE000027-1	BARCODE000037-1	17
BARCODE000027-1	BARCODE000039-1	3
BARCODE000027-1	BARCODE000041-1	21
BARCODE000027-1	BARCODE000043-1	22
BARCODE000027-1	BARCODE000048-1	17
BARCODE000027-1	BARCODE000049-1	16
BARCODE000027-1	BARCODE000050-1	10
BARCODE000028-1	BARCODE000030-1	6
BARCODE000028-1	BARCODE000031-1	21
BARCODE000028-1	BARCODE000032-1	17
BARCODE000028-1	BARCODE000036-1	6
BARCODE000028-1	BARCODE000037-1	29
BARCODE000028-1	BARCODE000038-1	19
BARCODE000028-1	BARCODE000039-1	31
BARCODE000028-1	BARCODE000040-1	12
BARCODE000028-1	BARCODE000041-1	7
BARCODE000028-1	BARCODE000043-1	19
BARCODE000028-1	BARCODE000047-1	17
BARCODE000028-1	BARCODE000050-1	18
BARCODE000029-1	BARCODE000032-1	59
BARCODE000029-1	BARCODE000035-1	21
BARCODE000029-1	BARCODE000039-1	16
BARCODE000029-1	BARCODE000043-1	5
BARCODE000029-1	BARCODE000044-1	12
BARCODE000029-1	BARCODE000045-1	2
BARCODE000030-1	BARCODE000032-1	19
BARCODE000030-1	BARCODE000033-1	18
BARCODE000030-1	BARCODE000038-1	12
BARCODE000030-1	BARCODE000039-1	5
BARCODE000030-1	BARCODE000040-1	25
BARCODE000030-1	BARCODE000042-1	12
BARCODE000030-1	BARCODE000044-1	16
BARCODE000030-1	BARCODE000045-1	24
BARCODE000030-1	BARCODE000047-1	2
BARCODE000031-1	BARCODE000033-1	18
BARCODE000031-1	BARCODE000035-1	7
BARCODE000031-1	BARCODE000036-1	32
BARCODE000031-1	BARCODE000037-1	11
BARCODE000031-1	BARCODE000038-1	12
BARCODE000031-1	BARCODE000041-1	10
BARCODE000031-1	BARCODE000042-1	4
BARCODE000031-1	BARCODE000043-1	19
BARCODE000031-1	BARCODE000045-1	15
BARCODE000031-1	BARCODE000048-1	7
BARCODE000031-1	BARCODE000050-1	36
BARCODE000032-1	BARCODE000033-1	21
BARCODE000032-1	BARCODE000035-1	8
BARCODE000032-1	BARCODE000039-1	19
BARCODE000032-1	BARCODE000040-1	2
BARCODE000032-1	BARCODE000042-1	14
BARCODE000032-1	BARCODE000044-1	20
BARCODE000032-1	BARCODE000048-1	13
BARCODE000033-1	BARCODE000034-1	49
BARCODE000033-1	BARCODE000035-1	12
BARCODE000033-1	BARCODE000040-1	2
BARCODE000033-1	BARCODE000042-1	21
BARCODE000033-1	BARCODE000043-1	22
BARCODE000033-1	BARCODE000044-1	28
BARCODE000033-1	BARCODE000045-1	15
BARCODE000033-1	BARCODE000046-1	12
BARCODE000033-1	BARCODE000047-1	5
BARCODE000033-1	BARCODE000048-1	11
BARCODE000033-1	BARCODE000049-1	14
BARCODE000034-1	BARCODE000036-1	6
BARCODE000034-1	BARCODE000039-1	29
BARCODE000034-1	BARCODE000041-1	23
BARCODE000034-1	BARCODE000042-1	14
BARCODE000034-1	BARCODE000044-1	19
BARCODE000034-1	BARCODE000045-1	9
BARCODE000034-1	BARCODE000046-1	24
BARCODE000034-1	BARCODE000049-1	27
BARCODE000034-1	BARCODE000050-1	3
BARCODE000035-1	BARCODE000041-1	4
BARCODE000035-1	BARCODE000042-1	4
BARCODE000035-1	BARCODE000043-1	3
BARCODE000035-1	BARCODE000045-1	10
BARCODE000035-1	BARCODE000047-1	2
BARCODE000035-1	BARCODE000048-1	2
BARCODE000035-1	BARCODE000049-1	10
BARCODE000035-1	BARCODE000050-1	15
BARCODE000036-1	BARCODE000038-1	8
